review_title,review_text,rating,review_date,reviewer_name,product_id,product_name,WSID,Store name
"It is simple to use,seeing results.",This Deep Red 670nm is made very well. I feel it is safe to use. I have noticed a scar from ( welding) years ago is reducing in size.,5,2020-09-29T15:00:41.000Z,Betty Byrnes Byrnes,10115,deep red 670nm handheld device lgs7,1eqwkmhcf9qec,lifegivingstore
,"Easy to use, I'm not sure exactly if it's helping my skin but the warmth feels good. I may need a bit more time.",5,2020-09-24T18:05:51.000Z,Kay Lund,10192,orange red handheld device 610nm 630nm 670nm lgs1,1eqwkmhcf9qec,lifegivingstore
The perfect red light bulb but too soon to tell,"The 670nm pure red light was exactly what I was looking for as an article I read re eye therapy using red light specifically stated that the light used in the study was 670nm. I'd almost given up finding one when I found the Life Giving Store. I'm looking forward to experiencing the positive results of the red light therapy on my eyesight. However, since I only recently got my light it's too soon for me to give and accurate appraisal of the results of the red light therapy.",5,2020-09-19T12:54:13.000Z,robert passa,10115,deep red 670nm handheld device lgs7,1eqwkmhcf9qec,lifegivingstore
So far so good,"Lamp arrived as described and is constructed well. Just started using it and learning about the applications, so too early to comment on it's effectiveness.",5,2020-09-15T19:01:43.000Z,Tony,10115,deep red 670nm handheld device lgs7,1eqwkmhcf9qec,lifegivingstore
Better than expected,"It took a while to arrive (in Australia) but it's lighter, brighter and easier to use than I expected. No evident improvements after 10 days but we're persevering!",5,2020-09-11T19:22:47.000Z,Fiona W.,10192,orange red handheld device 610nm 630nm 670nm lgs1,1eqwkmhcf9qec,lifegivingstore
Great,Good product.,5,2020-08-23T17:11:34.000Z,Daniela Shafer,10256,grass fed lamb thymus glandular,1eqwkmhcf9qec,lifegivingstore
Repeatedly happy with this company,"Great packaging, freshness, and one of the only glandular products without added fillers and other nonsense. Notable boost in energy, slightly more confidence and charisma. I mean come on, they're bulls balls, they're everything you'd imagine them to be.",5,2020-08-22T01:49:28.000Z,Morgan Sawyer,10230,grass fed beef bull testicle supplement,1eqwkmhcf9qec,lifegivingstore
NDT,"I have been using this not for a while and like it very much, has no additives and works for me.",5,2020-08-19T23:50:58.000Z,Guita Aghdaie,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Great,"Fast shipment, seems to be a quality product. Bought it for eye therapy, still learning how best to use it. Happy with it!",5,2020-08-18T19:23:28.000Z,mark noonan,10115,deep red 670nm handheld device lgs7,1eqwkmhcf9qec,lifegivingstore
Enjoying so far!,Well made machine. So far I am liking it. Too early to see significant changes with what I have been using it on. Customer service is awesome.,5,2020-08-18T03:20:21.000Z,Beth Miller,10362,"PL11: Orange, Red &amp; Infrared 620nm - 670nm - 760nm - 830nm",1eqwkmhcf9qec,lifegivingstore
Quali-C mixes well. So far very satisfied with results.,Very informative company. Easy to order from.,5,2020-08-15T12:37:20.000Z,Richard Rhoades,10142,vitamin c quali c by dsm,1eqwkmhcf9qec,lifegivingstore
Great,I ordered by phone. The gentleman was very polite and helpful. The product shipped the next day and arrived quicly. I have really liked the light and have used it daily since it arrived in mid- July.,5,2020-08-14T22:32:09.000Z,Kelly Beam,10115,deep red 670nm handheld device lgs7,1eqwkmhcf9qec,lifegivingstore
Enjoying the Product!,"The Deep Red Hand Held Device quality is outstanding, thank you. I just received it a short while ago, and I'm using it for psoriasis treatment according to recommended exposure guidelines. So far so good!",5,2020-08-14T20:44:09.000Z,Lydia Epstein,10115,deep red 670nm handheld device lgs7,1eqwkmhcf9qec,lifegivingstore
Absolute game changer,"This is a spectacular device. I’ve been using it for 8 months, sometimes up to 90 minutes a day. I feel like it has reduced my biological age. This is consistent with the studies.

I think inhaling through the nasal cannula is a more effective method because drinking that much water often feels excessive. Maybe I should get a second device. :)",5,2020-08-12T01:30:30.000Z,Peter Martinez,10187,hydrogen water generator hw1,1eqwkmhcf9qec,lifegivingstore
Quali-C is the best.,I like the fact that it's Quali -C and not from China.  Great way to get my daily C.,5,2020-08-09T23:06:37.000Z,Elaine Rushforth,10142,vitamin c quali c by dsm,1eqwkmhcf9qec,lifegivingstore
Love the grass fed collagen.,Great quality!  I use it for my protein shakes to get my collagen.,5,2020-08-09T23:05:16.000Z,Elaine Rushforth,10213,collagen hydrolysate beef grass fed,1eqwkmhcf9qec,lifegivingstore
Great,Arrived much sooner than I expected and is exactly as advertised.,5,2020-08-06T00:00:00.000Z,Loretta Ivory,10115,deep red 670nm handheld device lgs7,1eqwkmhcf9qec,lifegivingstore
Great,Surprising relief,5,2020-08-05T00:00:00.000Z,Lee Kilmer,10115,deep red 670nm handheld device lgs7,1eqwkmhcf9qec,lifegivingstore
Exactly what was required.,"The product itself is exactly as described and appears robust and well-made. \nThe packaging was excellent - not excessive, yet sound and secure. \nIt was very helpful to find the precise item that I was searching for\nI purchased this item as a result of the recent published work on the effects 670nm wavelength light on the ageing retina - far too early to talk about results, but I look forward to using it in the recommended way and we shall see. \nSince I imported the product into the UK, I had forgotten that it would be liable to Value Added Tax, plus a Royal Mail handling charge (a total of a $36 surcharge)! Still, I have no regrets since this light fulfils the exact specification and I was unable to find an equivalent in Europe or the UK. Absolutely outside your control. \nThank you for your prompt service.",5,2020-08-05T00:00:00.000Z,Bruce Finlayson,10115,deep red 670nm handheld device lgs7,1eqwkmhcf9qec,lifegivingstore
Great,Just as effective as Ancestral Supplements and half the price!,5,2020-08-04T20:09:22.000Z,Joe bartoes,10250,grass fed beef brain,1eqwkmhcf9qec,lifegivingstore
Great,Good quality light.  Very bright so if you are using it for eyes may need to shine it indirectly at face or through closed eyelids.,5,2020-08-04T18:39:52.000Z,Ben M Frizzell,10115,deep red 670nm handheld device lgs7,1eqwkmhcf9qec,lifegivingstore
Fabulous,Great product. Excellent shipping response!,5,2020-08-03T19:42:56.000Z,Michael S Queen,10115,deep red 670nm handheld device lgs7,1eqwkmhcf9qec,lifegivingstore
Really pleased,I bought this soap because of the quality ingredients.  So far it's working out great!,5,2020-08-03T18:46:18.000Z,Karen,10282,shampoo and body bar basic,1eqwkmhcf9qec,lifegivingstore
Red light mitochondrial eye treatment,Well made.  Safely made product.  Packing and shipping top notch.  Product works great.  I have no complaints.,5,2020-08-03T18:15:15.000Z,Ralph Fife,10115,deep red 670nm handheld device lgs7,1eqwkmhcf9qec,lifegivingstore
Good,Good purchase,4,2020-07-31T19:17:14.000Z,Wayne Murrell,10250,grass fed beef brain,1eqwkmhcf9qec,lifegivingstore
Good experience,"The store was very responsive and shipping was quick. I am not yet certain how effective the item is, having only just received it, but it was certainly as described. Thank you.",5,2020-07-31T18:47:44.000Z,Scott Benjamin,10115,deep red 670nm handheld device lgs7,1eqwkmhcf9qec,lifegivingstore
"Great response, quick shipping, and a quality product.","First of all, my e-mail was responded quickly. That gave me the confidence to purchase it, and I'm glad I did. I've been using it for a few days now, and my color vision is already better. I look at it for 3 minutes a day with my eyes closed. Of course, I'm not a doctor, and cannot and am not recommending this to anyone else. It seems well made, even the electrical cable is nice and it does work for me and my wife.",5,2020-07-28T18:36:32.000Z,Robert Norton,10115,deep red 670nm handheld device lgs7,1eqwkmhcf9qec,lifegivingstore
Great,I liked how fast it was delivered. I think the product arrived within a week after placing the order. I like the product because it is specific to 670nm and powerful enough to feel the heat on my skin. I also like the documentation that came along with the light because it outlines the safe distances/dosages I would need for my purposes. One thing I could recommend is to offer a stand or adapter to fix the lamp to a table or a wall. Thanks.,5,2020-07-27T21:01:42.000Z,George Aguilera,10115,deep red 670nm handheld device lgs7,1eqwkmhcf9qec,lifegivingstore
Great,Solidly constructed and very practical for focusing red light on targeted areas.,5,2020-07-26T18:56:19.000Z,Harold Maynard,10115,deep red 670nm handheld device lgs7,1eqwkmhcf9qec,lifegivingstore
Great,"Great service, Great product. 100% Honest and trustworthy. I’m feeling the benefits overnight too. I really hope this brand and their supplements are around for the rest of my life. I don’t plan on taking anything else other than the organ supplements",5,2020-07-25T20:46:01.000Z,Kamal Ali,10230,grass fed beef bull testicle supplement,1eqwkmhcf9qec,lifegivingstore
Great,"Great service, Great product. 100% Honest and trustworthy. I’m feeling the benefits overnight too",5,2020-07-25T20:43:00.000Z,kamal ali,10234,Grass Fed Beef Prostate,1eqwkmhcf9qec,lifegivingstore
Therapist recommended.,Using this light at the recommendation of my myofascial release therapist.  She was able to release a muscle insertion that has been tight for 10 years!,4,2020-07-24T19:39:26.000Z,Erin,10169,"LGS11: Orange, Red, &amp; Infrared 620nm - 670nm - 760nm - 830nm",1eqwkmhcf9qec,lifegivingstore
Very rare,"Very rare to find such a top quality product and this company has delivered. Actually, all their products are top quality.",5,2020-07-23T18:37:04.000Z,Sean Bailey,10234,grass fed beef prostate glandular,1eqwkmhcf9qec,lifegivingstore
Loving this product,Loving this product. .. a heaping tablespoon in my coffee every morning. ..,5,2020-07-23T18:33:58.000Z,Sean Bailey,10213,collagen hydrolysate beef grass fed,1eqwkmhcf9qec,lifegivingstore
Keep healthy and reverse the aging process with a Red Light!!!,"Use my Red Light daily, cannot do without it!",5,2020-07-21T10:56:28.000Z,Jacyntha,10316,Extra Handheld Power Cord,1eqwkmhcf9qec,lifegivingstore
Love the both the Adrenal and thyroid!!,"Really Great stuff and works great with the thyroid blend!
Great Customer Support and Service.
Thank you!",5,2020-07-21T01:22:45.000Z,mombulk,10208,grass fed beef adrenal glandular,1eqwkmhcf9qec,lifegivingstore
Good,The reduction of floaters in my eyes is amazing.,4,2020-07-20T19:42:13.000Z,Lawrence Haynes,10169,"LGS11: Orange, Red, &amp; Infrared 620nm - 670nm - 760nm - 830nm",1eqwkmhcf9qec,lifegivingstore
No effects are apparent.,"No noticeable effects or benefits after drinking a pint a day, for the past month.
I usually run two successive cycles of 5 or 7 minutes, before drinking the hydrogen water immediately.",3,2020-07-20T18:51:17.000Z,Craig Craddock,10187,hydrogen water generator hw1,1eqwkmhcf9qec,lifegivingstore
"Very well made, would buy again","This is well made and very bright. You can't look directly into it, so to help regenerate retinal damage, you'll have to set it up at an angle. Would buy again!",5,2020-07-20T18:17:35.000Z,Garm Beall,10192,orange red handheld device 610nm 630nm 670nm lgs1,1eqwkmhcf9qec,lifegivingstore
Thank you for having clean and top-notch products,"It looks very clean, and I’ve managed to leave my hypothyroidism behind, it wasn’t just the C, but something clicked when I purchased their thyroid, and I’ve been using 50,000iu vitamin A (for about 2 weeks). Also, I have their infrared light. .. I have no idea what did it but I’m so happy I plugged away. Don’t give up guys☺️ I was struggling to get my pulse rate up, and now I’ve done it . Feel very good and calm and energetic. My temp was 98.5 and 98.7 when I woke. 
I make sure I eat at least 2,500 cals-3,000. (Female 5’4” 120) My body is lean and muscular.",5,2020-07-20T14:46:18.000Z,R Morgan trollinger,10142,vitamin c quali c by dsm,1eqwkmhcf9qec,lifegivingstore
Great,Fantastic addition to a cup of coffee! I add it to my steamed milk so it froths up even more!,5,2020-07-19T20:31:45.000Z,Peter Martinez,10372,Cocoa Butter - Organic &amp; Fair Trade Certified,1eqwkmhcf9qec,lifegivingstore
Good,One week in and so far so good!  Good customer service.,4,2020-07-18T12:56:33.000Z,Dean,10192,orange red handheld device 610nm 630nm 670nm lgs1,1eqwkmhcf9qec,lifegivingstore
Great,I could feel it the first day. Good stuff,5,2020-07-17T22:44:49.000Z,Diego Paparella,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Great,"I almost never write reviews but since this product and company are exemplary I will make an exception. My husband and I love this product. In fact we like it so much we just bought another one! I have eczema & the light has reduced it quite a bit & I am very hopeful it will ultimately be healed. We both also notice increased energy and well being. 

I also cannot say enough about their fantastic customer service. If I ask a question (& I have asked many) I generally have a detailed answer in an hour or less. 

Fantastic product line ! I will be making other purchases also.",5,2020-07-17T20:53:31.000Z,Jennifer D,10366,BL17: Red &amp; Infrared 660nm - 850nm,1eqwkmhcf9qec,lifegivingstore
NDT with no additives,"I have been looking for NDT and have tried all different brands and some better than others. What i have been looking for was just thyroid gland and nothing else which is hard to find. Life giving store NDT is just what i wanted,  kid of like grated cooked meat with a tiny measuring scoop. I can see that it is doing something more than anything else i tried of course after complete digestion. Still have a long way to recovery but I am going to continue using it until I can give it 5 stars.",4,2020-07-14T16:34:34.000Z,Guita Aghdaie,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Good,Very good,4,2020-07-14T06:54:54.000Z,Wayne Murrell,10230,grass fed beef bull testicle supplement,1eqwkmhcf9qec,lifegivingstore
Good,Very good.,4,2020-07-14T06:54:27.000Z,Wayne Murrell,10213,collagen hydrolysate beef grass fed,1eqwkmhcf9qec,lifegivingstore
Good,Still adjusting strengths and evaluating. Like and positive so far. .,4,2020-07-14T00:47:59.000Z,Scott Leber,10187,hydrogen water generator hw1,1eqwkmhcf9qec,lifegivingstore
Pod light,Great customer service! Fast shipping.,5,2020-07-13T23:43:10.000Z,velvetnightzz@gmail.com,10374,orange red pod light 610nm 630nm 670 pl1,1eqwkmhcf9qec,lifegivingstore
Love this product,I feel like this is boosting my immune system.  I never feel like I’m getting a bug like I used to.  Really happy so far!  And the pricing is pretty reasonable!  I definitely will be a repeat customer.,5,2020-07-13T20:44:18.000Z,Paula S. ,10256,grass fed lamb thymus glandular,1eqwkmhcf9qec,lifegivingstore
Great,Quick delivery.  Not enough information about how to use the hand held device.,5,2020-07-13T18:36:24.000Z,Sherry Baker,10192,orange red handheld device 610nm 630nm 670nm lgs1,1eqwkmhcf9qec,lifegivingstore
Breath of fresh air,"What a breath of fresh air it is to have a company that excels in quality products, customer service and delivering as promised. Everything about this company is Gold Standard. I am a customer for life. .. !!!",5,2020-07-13T15:51:18.000Z,John Bailey,,,1eqwkmhcf9qec,lifegivingstore
Fantastic Product,"I have been taking Thyroid for approximately 5 years.  Over that course of time, I have taken ERFA from Canada, Cynoplus and Cynomel from Mexico, Thiroyd  
from Greater Manufacturing Co. , and ThyroGold.   I did not think it was possible to feel “Good “on your Beef Thyroid.  I was skeptical because of the powder form.   I was wrong; I felt “Great. ”  
I struggled with being “ anxious “ on the other ones listed.  With yours( Beef Thyroid) I have a sense of Well Being; no more anxious feeling.   My Temperature always fluctuated on the other products listed.  I would still have to turn the thermostat up to stay warm but With your thyroid I have a constant/ steady non fluctuating “ warmth. ”",5,2020-07-06T01:32:23.000Z,George Henry,10210,Grass Fed Beef Thyroid - Natural Desiccated Thyroid Supplement - NDT,1eqwkmhcf9qec,lifegivingstore
Great,"So far so good, really liking this bar.",5,2020-05-28T14:41:19.000Z,Jesse Rasch,10282,shampoo and body bar basic,1eqwkmhcf9qec,lifegivingstore
Great,already reviewed,5,2020-05-26T21:07:22.000Z,Mri Pilar,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Quality,Quality C.  Thanks for offereing,5,2020-05-26T21:07:01.000Z,Mri Pilar,10142,vitamin c quali c by dsm,1eqwkmhcf9qec,lifegivingstore
Just in case,"Haven't tried yet.
But great to know it's there if needed.",5,2020-05-26T21:05:44.000Z,Mri Pilar,10123,cascara sagrada,1eqwkmhcf9qec,lifegivingstore
Adding adrenal support,"OK. .. perfect addition of adrenal support to take with
the desiccated thyroid supplement.",5,2020-05-26T21:04:32.000Z,Mri Pilar,10208,grass fed beef adrenal glandular,1eqwkmhcf9qec,lifegivingstore
Thymus--a new experience,"Adding your thymus to what was my Vegan diet.
Feeling great.",5,2020-05-26T21:01:51.000Z,Mri Pilar,10256,grass fed lamb thymus glandular,1eqwkmhcf9qec,lifegivingstore
VEGAN no more,Thank you. .. .. this is a great addition to what was once my vegan diet.,5,2020-05-26T20:59:38.000Z,Mri Pilar,10244,grass fed beef lung,1eqwkmhcf9qec,lifegivingstore
Great,Can’t tell the difference between this and ancestral supplements,5,2020-05-24T15:52:22.000Z,Ian Bodaken,10234,grass fed beef prostate glandular,1eqwkmhcf9qec,lifegivingstore
Great,"Can’t tell the difference between this and ancestral supplements, great stuff",5,2020-05-24T15:51:13.000Z,Ian Bodaken,10246,grass fed beef heart,1eqwkmhcf9qec,lifegivingstore
Great,"I’ve written this on all my reviews, but that’s the point. I can’t tell the difference between this and ancestral supplements. It’s great stuff. Save your money!",5,2020-05-24T15:50:33.000Z,Ian Bodaken,10252,grass fed beef liver capsules,1eqwkmhcf9qec,lifegivingstore
Great,So far - great,5,2020-05-20T15:02:15.000Z,Kristin Hein,10169,"LGS11: Orange, Red, &amp; Infrared 620nm - 670nm - 760nm - 830nm",1eqwkmhcf9qec,lifegivingstore
Great,Seems to be the exact same as Ancestral Supplements. I was stoked to find a less expensive alternative!,5,2020-05-19T15:15:20.000Z,Ian Bodaken,10230,grass fed beef bull testicle supplement,1eqwkmhcf9qec,lifegivingstore
Good,Only had it a week. .. .seems like a too small an amount. .. .i think i feel some improvement. .. using very carefully.,4,2020-05-18T15:51:34.000Z,Wayne Murrell,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Great,All their soaps are wonderful! I use and love each one but find the charcoal soap perfect for summer when there’s extra dirt and sweat from gardening and working outside!,5,2020-05-14T19:49:08.000Z,Melissa Craig,10332,charcoal soap,1eqwkmhcf9qec,lifegivingstore
Great,"I've been taking thyroid for several months. It reduced the intensity of my temperature fluctuations, but I still went back and forth between too hot/too cold many times a day, with little mini hot flashes. This adrenal supplement ended those immediately! I noticed it the very first day. I tolerate temperature changes in a perfectly normal way after a week of taking it. I love this stuff! Wish I had bought it earlier!",5,2020-05-12T16:47:27.000Z,susan simon,10208,grass fed beef adrenal glandular,1eqwkmhcf9qec,lifegivingstore
A source of sustained energy,"There is no doubt that your
Natural Thyroid is making a positive difference in my
sustained energy throughout the day. Thank You!",5,2020-05-11T19:11:50.000Z,Mri Pilar,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Essential Medicine,"Cascara is a staple in my herbal arsenal. It gets things moving just as effectively as Epsom salt or magnesium citrate but without the harshness. Taken with encapsulated oil of oregano, it will knock out any harmful intestinal microbes. I find the combination to be as powerful as prescription antibiotics but without the side effects.",5,2020-05-10T15:56:45.000Z,Gordon Byerly,10123,Cascara Sagrada,1eqwkmhcf9qec,lifegivingstore
Delicious and Efficacious,"Outside of cinnamon, this is the best tasting bark around. The tea tastes very much like vanilla and has a warming effect. It is a pleasant way to combat endotoxin-producing microbes. It also possesses anti-estrogenic effects according to some studies.",5,2020-05-10T15:47:05.000Z,Gordon Byerly,10103,Pau D'arco  (Tabebuia Avellanedae),1eqwkmhcf9qec,lifegivingstore
Highest Quality,Highest quality glandular products I’ve ever used!,5,2020-05-09T22:48:19.000Z,Melissa Craig,10256,grass fed lamb thymus glandular,1eqwkmhcf9qec,lifegivingstore
No headache!!,"Past attempts supplementing vitamin C resulted in headaches (probably from impurities).

This product caused ZERO issues for me! Now it will be easier to consume enough daily vitamin C.
TY",5,2020-05-08T21:13:55.000Z,Tami Noffsinger,10142,vitamin c quali c by dsm,1eqwkmhcf9qec,lifegivingstore
Great,"For a nice change from boiled mushrooms, my husband and I enjoyed these with our meal.

My version. ..
Rinsed, added fresh water, cooked/boiled for approx. 15 min. , drained and added butter/salt.  :)",5,2020-05-08T21:07:34.000Z,Tami Noffsinger,10099,bamboo shoots organic,1eqwkmhcf9qec,lifegivingstore
Great,Ok,5,2020-05-05T18:14:28.000Z,Joseph Peters,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Great,I love this light. I use it often.,5,2020-05-04T23:44:53.000Z,rebecca dines,10161,orange red infrared handheld device 620nm 670nm 830nm lgs12,1eqwkmhcf9qec,lifegivingstore
Great,Good communication. Fast shipping. Cascara seems high quality.,5,2020-05-04T23:44:23.000Z,rebecca dines,10123,cascara sagrada,1eqwkmhcf9qec,lifegivingstore
Only Niacinamide that works for me.,"I used two other suppliers powder suppliers of Niacinamide before purchasing this one. Neither one made a difference for me and both smelled stale. I started with LGS 50 mg my first day and felt great but I couldn't keep up that dose day after day. Now I'm taking 1 to 2 mg several times through the day supporting it with nutrition, it's working well now. Very good product!",5,2020-05-04T16:11:23.000Z,Stephen Shedd,10274,vitamin b3 niacinamide powder usp grade,1eqwkmhcf9qec,lifegivingstore
Hydrogen gas/water a new level UP in my health!,"I've been incorporating Dr. Peat's knowledge of biology into my diet for several years now. I know he doesn't drink water by itself, so, I was a little hesitant to purchase this product. However, the addition of Hydrogen Water with aspirin has greatly reduced my stomach discomfort from oxidation. Now I can take multiple grams of aspirin per day without digestive issues. See (Molecular hydrogen: a preventive and therapeutic medical gas
for various diseases). I use the breathing tube at home and also while driving, the hydrogen gas is improving my memory and concentration.
Delivery from Georgia to California was only 3 days. Overall, I'm very satisfied with this product, I just hope I don't wear this thing out.",5,2020-05-04T15:48:00.000Z,Stephen Shedd,10187,hydrogen water generator hw1,1eqwkmhcf9qec,lifegivingstore
Good Stuff,Will be ordering again!,5,2020-05-01T00:36:50.000Z,Charles ,10234,grass fed beef prostate glandular,1eqwkmhcf9qec,lifegivingstore
Moisturizing and Gentle Soap,Received a sample of this soap with red light purchase- love it so much bought two more bars- great results on my skin,5,2020-04-27T13:57:20.000Z,Debra Earl,10346,Homemade Soap Blend 1,1eqwkmhcf9qec,lifegivingstore
Excellent Cocoa Powder,First time purchase and this is a delicious cocoa powder-used to bake gluten free brownies and what a treat! Will purchase again,5,2020-04-27T13:54:06.000Z,Debra Earl,10387,cocoa powder dutched organic certified,1eqwkmhcf9qec,lifegivingstore
No regrets!,"Got right away, impressed with quality. As far as results, too soon to tell! But I will definitely use.",4,2020-04-27T12:30:21.000Z,Carol A Sechriest,10192,orange red handheld device 610nm 630nm 670nm lgs1,1eqwkmhcf9qec,lifegivingstore
Great,Great product I'm going to purchase the cholesterol powder to further increase my testosterone to. Thank you,5,2020-04-27T02:51:57.000Z,Rene Faraci,10230,grass fed beef bull testicle supplement,1eqwkmhcf9qec,lifegivingstore
Life changer,"I feel a boost in energy, I've been taking the supplement for a week now and it's great.",5,2020-04-24T23:39:46.000Z,Patricia Pater,10230,grass fed beef bull testicle supplement,1eqwkmhcf9qec,lifegivingstore
Great,The Hubs loves this bar.  Great to throw in the carry-on when he travels for work.,5,2020-04-22T16:03:39.000Z,Susan Boye,10282,shampoo and body bar basic,1eqwkmhcf9qec,lifegivingstore
Great,I have long thick hair and am thrilled with this shampoo bar!!  Very little is needed and my hair has been fluffy clean & not weighted down as with some other shampoo bars I've tried elsewhere.  I'm so excited that I can simplify my shower to just this one bar (-:,5,2020-04-22T16:02:06.000Z,Susan Boye,10280,shampoo and body bar horsetail and castor oil,1eqwkmhcf9qec,lifegivingstore
Great,"First time I've tried this soap - my skin is super soft, no need for moisturizer!!",5,2020-04-22T15:58:42.000Z,Susan Boye,10222,Cholesterol Soap,1eqwkmhcf9qec,lifegivingstore
Great,Great product!  I notice a big difference from other brands.  Very effective.,5,2020-04-19T14:14:55.000Z,Elaine Rushforth,10123,cascara sagrada,1eqwkmhcf9qec,lifegivingstore
Great,Great service and fast shipping!  Product is as expected very good and I like that there are no other excipients.,5,2020-04-11T19:26:23.000Z,Elaine Rushforth,10264,salicylic acid aspirin usp grade,1eqwkmhcf9qec,lifegivingstore
Great,Im still working on my gut health and this is great for it.  I take two tiny little scoops at night and the next morning I am good to go.,5,2020-04-07T19:23:39.000Z,Bryan Alan Thomas,10123,cascara sagrada,1eqwkmhcf9qec,lifegivingstore
Okay,Great soap but it doesn't last as long as I would have liked.,3,2020-04-07T19:22:47.000Z,Bryan Alan Thomas,10282,shampoo and body bar basic,1eqwkmhcf9qec,lifegivingstore
Great,"Lathers up great. Mild, doughy scent, but very non-offensive.  Will be buying this regularly.",5,2020-04-07T19:22:07.000Z,Bryan Alan Thomas,10324,shave soap puck,1eqwkmhcf9qec,lifegivingstore
Great,I love it.  Taste is good and helps my tum-tum feel good-good.,5,2020-04-07T19:20:53.000Z,Bryan Alan Thomas,10103,Pau D'arco  (Tabebuia Avellanedae),1eqwkmhcf9qec,lifegivingstore
Great,Works great,5,2020-04-04T18:35:26.000Z,Joe Toland,10187,hydrogen water generator hw1,1eqwkmhcf9qec,lifegivingstore
Great,Keep coming back for this and my life has improved significantly because of it!,5,2020-03-30T17:11:49.000Z,theresa piela,10123,cascara sagrada,1eqwkmhcf9qec,lifegivingstore
Great,Excellent product with great results such as enhanced mood and libido. Thank you,5,2020-03-28T03:06:13.000Z,Niko Noel,10230,grass fed beef bull testicle supplement,1eqwkmhcf9qec,lifegivingstore
Great,"I love this bar.  Use it for hair and body.  I'm a 38 year old male and just made the switch ~2 weeks ago.  So far, I'm sold and love it.  It's nice to have the peace of mind knowing this is natural, PUFA-free, and good for my body.  And, it has been very effective for me.  Only downside, is that it's shrinking quickly, although this is my shampoo and soap all in one, so I'm cool with that.  It' lathers really well and only a little is needed, I've been too heavy-handed probably.  I have the benefit of chest hair so I use that as my bath sponge and can generate enough lather for hair and body.  Love the product!",5,2020-03-24T17:46:36.000Z,Jason Edwards,10282,shampoo and body bar basic,1eqwkmhcf9qec,lifegivingstore
Great,"I'm a dude that's new to natural soap products.  I bought this for my face and armpits, to be completely honest.  I've recently made the switch from mass-produced, aluminum-based deodorant to Pit Liquor (alcohol-based, natural) and, after detoxing my armpits and committing to a new deodorant, I've added this as an extra daily maintenance step for cleaning my armpit pores and facial pores.  I'm 38 so I don't struggle with acne but find the soap to work well on my face and underarms.  It's hard and durable, creates decent charcoal lather but isn't disappearing quickly like some other soaps.  Highly recommend",5,2020-03-24T17:40:21.000Z,Jason Edwards,10332,charcoal soap,1eqwkmhcf9qec,lifegivingstore
Great,"The puck generates great lather with a badger brush.  I've only nicked myself once since using this product over the last two weeks.  Shaves smooth.  I love having the peace of mind knowing I'm no longer putting chemicals on my face to shave.  It smells rather pleasant as well, but more neutral than anything.  I expect to get a long life out of this investment!",5,2020-03-24T17:36:56.000Z,Jason Edwards,10324,shave soap puck,1eqwkmhcf9qec,lifegivingstore
Great,"Build quality second to none, and the light is incredibly powerful!",5,2020-03-18T14:03:19.000Z,Matt Haedo,10200,BL1: Orange &amp; Red 610nm - 630nm - 670nm,1eqwkmhcf9qec,lifegivingstore
Great,Suds up a little better than the blend 2. Better for washing in hard water if you don’t have a water softener.,5,2020-03-17T07:48:46.000Z,JOSHUA W MEIDELL,10346,Homemade Soap Blend 1,1eqwkmhcf9qec,lifegivingstore
Good,"The lamp seems to work as advertised, at least in terms of function and not biological effect (we'll have to see with that one, though it definitely produces a sensation). All in all I have no problems.

PS: have you considered producing a lamp like this with two switches, for visible and IR? It doesn't seem like it would be more expensive in terms of engineering, and vis/IR are implicated to have different effects, so it could be useful to be able to dose them independently",4,2020-03-10T12:19:56.000Z,Marcus Isaksson,10192,orange red handheld device 610nm 630nm 670nm lgs1,1eqwkmhcf9qec,lifegivingstore
Great,Finest desiccated glandular I have tried!,5,2020-03-07T00:00:00.000Z,Daniel Close,10234,grass fed beef prostate glandular,1eqwkmhcf9qec,lifegivingstore
Great,"Very helpful to have additional cord.  Like, does not get hot.",5,2020-03-04T00:00:00.000Z,Mrs. Sheridan Argo,10316,Extra Handheld Power Cord,1eqwkmhcf9qec,lifegivingstore
Great service,Great service from this company,5,2020-02-29T00:00:00.000Z,John Cronk,10230,grass fed beef bull testicle supplement,1eqwkmhcf9qec,lifegivingstore
Great,Fair prices and good service,5,2020-02-29T00:00:00.000Z,John Cronk,10234,grass fed beef prostate glandular,1eqwkmhcf9qec,lifegivingstore
Great,Good service and I can feel a difference in libido already.,5,2020-02-24T00:00:00.000Z,John Cronk,10230,grass fed beef bull testicle supplement,1eqwkmhcf9qec,lifegivingstore
Great,This is the first herbal laxative I've used that works without having side effects.  I've noticed an improvement in energy and clarity since I started taking this.  Truly amazing quality!,5,2020-02-24T00:00:00.000Z,theresa piela,10123,cascara sagrada,1eqwkmhcf9qec,lifegivingstore
